severity,start_lat,start_lng,end_lat,end_lng,distance(mi),temperature(f),wind_chill(f),humidity(%),pressure(in),visibility(mi),wind_speed(mph),precipitation(in),amenity,bump,crossing,give_way,junction,no_exit,railway,roundabout,station,stop,traffic_calming,traffic_signal,turning_loop,start_time_ep,end_time_ep,weather_timestamp_ep,year,month,week,accident_duration,side_L,side_R,wind_direction_CALM,wind_direction_E,wind_direction_ENE,wind_direction_ESE,wind_direction_N,wind_direction_NE,wind_direction_NNE,wind_direction_NNW,wind_direction_NW,wind_direction_S,wind_direction_SE,wind_direction_SSE,wind_direction_SSW,wind_direction_SW,wind_direction_VAR,wind_direction_W,wind_direction_WNW,wind_direction_WSW,weather_condition_Clear,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Heavy Rain,weather_condition_Heavy Snow,weather_condition_Light Drizzle,weather_condition_Light Freezing Drizzle,weather_condition_Light Freezing Fog,weather_condition_Light Freezing Rain,weather_condition_Light Ice Pellets,weather_condition_Light Rain,weather_condition_Light Rain Showers,weather_condition_Light Rain with Thunder,weather_condition_Light Snow,weather_condition_Light Snow and Sleet,weather_condition_Mist,weather_condition_Overcast,weather_condition_Partly Cloudy,weather_condition_Rain,weather_condition_Snow,weather_condition_Thunder,weather_condition_Thunderstorms and Rain,sunrise_sunset_Day,sunrise_sunset_Night,sunrise_sunset_nan,civil_twilight_Day,civil_twilight_Night,civil_twilight_nan,nautical_twilight_Day,nautical_twilight_Night,nautical_twilight_nan,astronomical_twilight_Day,astronomical_twilight_Night,astronomical_twilight_nan,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,weather_condition_Light Thunderstorms and Snow,weather_condition_Freezing Rain,is_DST
3,42.15416,-71.06848,42.15416,-71.06848,0.0,71.0,71.0,84.0,29.96,2.0,7.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1591895624.0,1591896524.0,1591896540.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,41.7863,-71.43359,41.7863,-71.43359,0.0,67.0,67.0,97.0,29.98,1.0,8.0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1591896668.0,1591898766.0,1591896540.0,2020,6,23,2098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,42.39421,-71.08632,42.39453,-71.08676,0.032,67.0,67.0,93.0,29.98,3.0,13.0,0.04,0,0,1,0,0,0,0,0,0,0,0,0,0,1591897970.0,1591898870.0,1591898040.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,42.37846,-71.07584,42.39442,-71.0866,1.232,66.0,66.0,94.0,29.99,7.0,17.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1591900733.0,1591901633.0,1591901340.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,42.34174,-71.26299,42.34174,-71.26299,0.0,71.0,71.0,66.65320355610055,29.84,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591901903.0,1591902803.0,1591901460.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,41.83242,-71.41703,41.83242,-71.41703,0.0,66.0,66.0,100.0,29.56,8.0,6.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1591900345.0,1591901245.0,1591901760.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,42.37846,-71.07584,42.39442,-71.0866,1.232,66.0,66.0,94.0,29.99,7.0,17.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1591901120.0,1591902020.0,1591901340.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,42.42756,-71.02051,42.42756,-71.02051,0.0,66.0,66.0,93.0,30.02,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591908083.0,1591910181.0,1591908840.0,2020,6,23,2098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,42.02361,-71.26073,42.02361,-71.26073,0.0,69.0,69.0,84.0,29.99,10.0,5.0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,1591908083.0,1591910181.0,1591908780.0,2020,6,23,2098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,42.43649,-71.25969,42.43649,-71.25969,0.0,69.0,69.0,96.0,29.9,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591917415.0,1591919215.0,1591915860.0,2020,6,23,1800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,41.71271,-71.47126,41.71271,-71.47126,0.0,72.0,72.0,78.0,29.97,10.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591861389.0,1591862289.0,1591861740.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.70718,-71.47219,41.71271,-71.47126,0.385,70.0,70.0,84.0,29.98,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591859859.0,1591860759.0,1591859760.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.31109,-71.05281,42.31109,-71.05281,0.0,68.0,68.0,100.0,30.06,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591943984.0,1591944884.0,1591944840.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.29674,-71.49469,42.29674,-71.49469,0.0,74.0,74.0,66.0,29.92,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591952356.0,1591954156.0,1591951860.0,2020,6,23,1800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43.09777,-70.75749,43.09352,-70.76508,0.483,75.0,75.0,46.0,29.92,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591957292.0,1591959063.0,1591955760.0,2020,6,23,1771.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43.09777,-70.75749,43.09283,-70.76643,0.566,77.0,77.0,40.0,29.91,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591958192.0,1591959966.0,1591959360.0,2020,6,23,1774.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.37635,-71.05541,42.37635,-71.05541,0.0,80.0,80.0,40.0,30.01,10.0,9.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1591962685.0,1591963585.0,1591962840.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43.09777,-70.75749,43.09352,-70.76508,0.483,77.0,77.0,40.0,29.91,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591960893.0,1591962660.0,1591959360.0,2020,6,23,1767.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.58943,-71.31357,42.58943,-71.31357,0.0,79.0,79.0,47.0,29.88,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591962049.0,1591962949.0,1591962660.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.59395,-71.31707,42.58843,-71.31277,0.44,77.0,77.0,48.0,29.89,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591960779.0,1591961679.0,1591959060.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.59395,-71.31707,42.58843,-71.31277,0.44,77.0,77.0,48.0,29.89,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591960779.0,1591962579.0,1591959060.0,2020,6,23,1800.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,42.01089,-71.04183,42.01089,-71.04183,0.0,80.0,80.0,56.0,29.97,10.0,7.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1591967554.0,1591968454.0,1591966320.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,43.24395,-71.40435,43.24395,-71.40435,0.0,83.0,83.0,32.0,29.61,10.0,16.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1591968455.0,1591970229.0,1591969860.0,2020,6,23,1774.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.81878,-71.39434,41.81878,-71.39434,0.0,79.0,79.0,60.0,29.96,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591969098.0,1591969998.0,1591969860.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.26017,-71.04272,42.26017,-71.04272,0.0,85.0,85.0,37.0,29.94,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591970123.0,1591971023.0,1591969980.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,41.81878,-71.39434,41.81878,-71.39434,0.0,79.0,79.0,60.0,29.96,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591969098.0,1591971772.0,1591969860.0,2020,6,23,2674.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,42.28043,-71.04655,42.28043,-71.04655,0.0,85.0,85.0,37.0,29.94,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591971185.0,1591972085.0,1591969980.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,42.52275,-71.08422,42.52275,-71.08422,0.0,83.0,83.0,25.0,29.84,10.0,16.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1591972783.0,1591973683.0,1591973580.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,42.31115,-71.05301,42.31115,-71.05301,0.0,81.0,81.0,39.0,29.95,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591973770.0,1591974670.0,1591973640.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,42.69813,-71.14176,42.69813,-71.14176,0.0,83.0,83.0,31.0,29.82,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591975053.0,1591975953.0,1591973640.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.80249,-71.05196,42.80249,-71.05196,0.0,83.0,83.0,31.0,29.82,10.0,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591974439.0,1591975339.0,1591973640.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.41889,-71.10339,42.41889,-71.10339,0.0,81.0,81.0,39.0,29.95,10.0,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1591975053.0,1591975953.0,1591973640.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.35117,-71.05613,42.35117,-71.05613,0.0,83.0,83.0,28.0,29.94,10.0,17.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1591975453.0,1591976353.0,1591977240.0,2020,6,23,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.45652,-71.02143,42.45652,-71.02143,0.0,83.0,83.0,28.0,29.94,10.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1591977531.0,1591978431.0,1591977240.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,43.1746,-71.55514,43.1746,-71.55514,0.0,82.0,82.0,28.0,29.59,10.0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591977590.0,1591979348.0,1591977060.0,2020,6,23,1758.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.20628,-70.99375,42.20628,-70.99375,0.0,85.0,85.0,32.0,29.91,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591975453.0,1591976353.0,1591977180.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.35117,-71.05613,42.35117,-71.05613,0.0,83.0,83.0,28.0,29.94,10.0,17.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1591975453.0,1591977551.0,1591977240.0,2020,6,23,2098.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.20628,-70.99375,42.20628,-70.99375,0.0,85.0,85.0,32.0,29.91,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591975453.0,1591977551.0,1591977180.0,2020,6,23,2098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,42.35117,-71.05613,42.35117,-71.05613,0.0,83.0,83.0,29.0,29.93,10.0,12.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1591979825.0,1591980725.0,1591980840.0,2020,6,23,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,42.22037,-71.03585,42.22037,-71.03585,0.0,85.0,85.0,31.0,29.9,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591980379.0,1591981279.0,1591980780.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,42.51457,-71.09039,42.51457,-71.09039,0.0,83.0,83.0,32.0,29.81,10.0,9.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1591981191.0,1591982091.0,1591980780.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,42.72831,-71.13874,42.72831,-71.13874,0.0,81.0,81.0,36.0,29.8,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591982848.0,1591983748.0,1591984440.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,42.25186,-71.97636,42.25186,-71.97636,0.0,76.0,76.0,40.0,28.93,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591981067.0,1591984065.0,1591980840.0,2020,6,23,2998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,41.82108,-71.41969,41.82108,-71.41969,0.0,75.0,75.0,66.0,29.92,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591982218.0,1591983118.0,1591980660.0,2020,6,23,900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
